year,rgn_id,island,mus,family,species,licenses,catch,stock_key
2015,2,Maui County,CHCR,Carangidae,Omilu,33,"1,630",Omilu_CHCR
2015,2,Penguin Bank,CHCR,Carangidae,Omilu,9,255,Omilu_CHCR
2015,3,Oahu,CHCR,Carangidae,Omilu,44,"1,601",Omilu_CHCR
2015,4,Kauai County,CHCR,Carangidae,Omilu,20,"2,138",Omilu_CHCR
2016,1,Hawaii,CHCR,Carangidae,Omilu,16,490,Omilu_CHCR
2016,2,Maui County,CHCR,Carangidae,Omilu,29,"1,463",Omilu_CHCR
2016,2,Penguin Bank,CHCR,Carangidae,Omilu,16,495,Omilu_CHCR
2016,3,Oahu,CHCR,Carangidae,Omilu,36,"1,172",Omilu_CHCR
2016,4,Kauai County,CHCR,Carangidae,Omilu,20,"2,175",Omilu_CHCR
2012,3,Oahu,CHCR,Diodontidae,Oopuhue,5,"1,054",Oopuhue_CHCR
2013,1,Hawaii,CHCR,Carangidae,Opelu mama,3,42,Opelu mama_CHCR
2014,1,Hawaii,CHCR,Carangidae,Opelu mama,5,37,Opelu mama_CHCR
2012,3,Oahu,CHCR,Bothidae,Pakii,4,10,Pakii_CHCR
2013,3,Oahu,CHCR,Bothidae,Pakii,3,14,Pakii_CHCR
2014,3,Oahu,CHCR,Bothidae,Pakii,3,18,Pakii_CHCR
2012,3,Oahu,CHCR,Carangidae,Paopao ulua,5,864,Paopao ulua_CHCR
2013,3,Oahu,CHCR,Carangidae,Paopao ulua,6,941,Paopao ulua_CHCR
2014,3,Oahu,CHCR,Carangidae,Paopao ulua,5,187,Paopao ulua_CHCR
2016,3,Oahu,CHCR,Carangidae,Paopao ulua,4,108,Paopao ulua_CHCR
2012,1,Hawaii,CHCR,Carangidae,Papa ulua,8,32,Papa ulua_CHCR
2012,2,Maui County,CHCR,Carangidae,Papa ulua,29,"10,354",Papa ulua_CHCR
2012,2,Penguin Bank,CHCR,Carangidae,Papa ulua,10,225,Papa ulua_CHCR
2012,3,Oahu,CHCR,Carangidae,Papa ulua,26,441,Papa ulua_CHCR
2012,4,Kauai County,CHCR,Carangidae,Papa ulua,11,302,Papa ulua_CHCR
2013,1,Hawaii,CHCR,Carangidae,Papa ulua,10,152,Papa ulua_CHCR
2013,2,Maui County,CHCR,Carangidae,Papa ulua,26,"5,137",Papa ulua_CHCR
2013,2,Penguin Bank,CHCR,Carangidae,Papa ulua,19,400,Papa ulua_CHCR
2013,3,Oahu,CHCR,Carangidae,Papa ulua,24,452,Papa ulua_CHCR
2013,4,Kauai County,CHCR,Carangidae,Papa ulua,4,207,Papa ulua_CHCR
2014,1,Hawaii,CHCR,Carangidae,Papa ulua,7,137,Papa ulua_CHCR
2014,2,Maui County,CHCR,Carangidae,Papa ulua,32,"5,391",Papa ulua_CHCR
2014,2,Penguin Bank,CHCR,Carangidae,Papa ulua,17,625,Papa ulua_CHCR
2014,3,Oahu,CHCR,Carangidae,Papa ulua,37,976,Papa ulua_CHCR
2014,4,Kauai County,CHCR,Carangidae,Papa ulua,11,567,Papa ulua_CHCR
2015,1,Hawaii,CHCR,Carangidae,Papa ulua,8,60,Papa ulua_CHCR
2015,2,Maui County,CHCR,Carangidae,Papa ulua,34,"7,049",Papa ulua_CHCR
2015,2,Penguin Bank,CHCR,Carangidae,Papa ulua,13,591,Papa ulua_CHCR
2015,3,Oahu,CHCR,Carangidae,Papa ulua,26,493,Papa ulua_CHCR
2015,4,Kauai County,CHCR,Carangidae,Papa ulua,7,150,Papa ulua_CHCR
2016,1,Hawaii,CHCR,Carangidae,Papa ulua,8,222,Papa ulua_CHCR
2016,2,Maui County,CHCR,Carangidae,Papa ulua,29,"7,379",Papa ulua_CHCR
2016,2,Penguin Bank,CHCR,Carangidae,Papa ulua,15,915,Papa ulua_CHCR
2016,3,Oahu,CHCR,Carangidae,Papa ulua,22,427,Papa ulua_CHCR
2016,4,Kauai County,CHCR,Carangidae,Papa ulua,7,160,Papa ulua_CHCR
2012,1,Hawaii,CHCR,Cirrhitidae,Poopaa,12,30,Poopaa_CHCR
2012,2,Maui County,CHCR,Cirrhitidae,Poopaa,6,278,Poopaa_CHCR
2012,3,Oahu,CHCR,Cirrhitidae,Poopaa,26,430,Poopaa_CHCR
2013,1,Hawaii,CHCR,Cirrhitidae,Poopaa,9,21,Poopaa_CHCR
2013,2,Maui County,CHCR,Cirrhitidae,Poopaa,3,97,Poopaa_CHCR
2013,3,Oahu,CHCR,Cirrhitidae,Poopaa,33,"1,377",Poopaa_CHCR
2014,1,Hawaii,CHCR,Cirrhitidae,Poopaa,11,28,Poopaa_CHCR
2014,2,Maui County,CHCR,Cirrhitidae,Poopaa,4,86,Poopaa_CHCR
2014,3,Oahu,CHCR,Cirrhitidae,Poopaa,15,614,Poopaa_CHCR
2015,1,Hawaii,CHCR,Cirrhitidae,Poopaa,6,16,Poopaa_CHCR
2015,2,Maui County,CHCR,Cirrhitidae,Poopaa,3,69,Poopaa_CHCR
2015,3,Oahu,CHCR,Cirrhitidae,Poopaa,13,68,Poopaa_CHCR
2016,1,Hawaii,CHCR,Cirrhitidae,Poopaa,7,20,Poopaa_CHCR
2016,2,Maui County,CHCR,Cirrhitidae,Poopaa,3,123,Poopaa_CHCR
2016,3,Oahu,CHCR,Cirrhitidae,Poopaa,11,578,Poopaa_CHCR
2012,3,Oahu,CHCR,Congridae,Puhi white,5,242,Puhi white_CHCR
2013,3,Oahu,CHCR,Congridae,Puhi white,3,293,Puhi white_CHCR
2014,3,Oahu,CHCR,Congridae,Puhi white,3,367,Puhi white_CHCR
2015,3,Oahu,CHCR,Congridae,Puhi white,4,155,Puhi white_CHCR
2013,1,Hawaii,CHCR,Lutjanidae,Randall's snapper,4,51,Randall's snapper_CHCR
2015,1,Hawaii,CHCR,Lutjanidae,Randall's snapper,3,72,Randall's snapper_CHCR
2012,1,Hawaii,CHCR,Serranidae,Roi,4,131,Roi_CHCR
2012,2,Maui County,CHCR,Serranidae,Roi,15,"1,516",Roi_CHCR
2012,3,Oahu,CHCR,Serranidae,Roi,24,"2,930",Roi_CHCR
2013,2,Maui County,CHCR,Serranidae,Roi,14,979,Roi_CHCR
2013,3,Oahu,CHCR,Serranidae,Roi,23,"2,015",Roi_CHCR
2014,2,Maui County,CHCR,Serranidae,Roi,5,382,Roi_CHCR
2014,3,Oahu,CHCR,Serranidae,Roi,16,782,Roi_CHCR
2015,2,Maui County,CHCR,Serranidae,Roi,5,343,Roi_CHCR
2015,3,Oahu,CHCR,Serranidae,Roi,20,572,Roi_CHCR
2016,2,Maui County,CHCR,Serranidae,Roi,4,"1,380",Roi_CHCR
2016,3,Oahu,CHCR,Serranidae,Roi,13,436,Roi_CHCR
2012,1,Hawaii,CHCR,Carangidae,Sasa ulua,3,58,Sasa ulua_CHCR
2012,2,Penguin Bank,CHCR,Carangidae,Sasa ulua,3,224,Sasa ulua_CHCR
2012,3,Oahu,CHCR,Carangidae,Sasa ulua,11,387,Sasa ulua_CHCR
2013,1,Hawaii,CHCR,Carangidae,Sasa ulua,4,158,Sasa ulua_CHCR
2013,2,Maui County,CHCR,Carangidae,Sasa ulua,3,64,Sasa ulua_CHCR
2013,3,Oahu,CHCR,Carangidae,Sasa ulua,8,191,Sasa ulua_CHCR
2014,3,Oahu,CHCR,Carangidae,Sasa ulua,4,70,Sasa ulua_CHCR
2014,4,Kauai County,CHCR,Carangidae,Sasa ulua,3,89,Sasa ulua_CHCR
2015,1,Hawaii,CHCR,Carangidae,Sasa ulua,3,268,Sasa ulua_CHCR
2015,3,Oahu,CHCR,Carangidae,Sasa ulua,6,40,Sasa ulua_CHCR
2016,2,Penguin Bank,CHCR,Carangidae,Sasa ulua,5,380,Sasa ulua_CHCR
2016,3,Oahu,CHCR,Carangidae,Sasa ulua,4,34,Sasa ulua_CHCR
2012,3,Oahu,CHCR,Cichlidae,Tilapia,3,"1,793",Tilapia_CHCR
2012,1,Hawaii,CHCR,Lutjanidae,Toau,49,875,Toau_CHCR
2012,2,Maui County,CHCR,Lutjanidae,Toau,14,"1,844",Toau_CHCR
2012,3,Oahu,CHCR,Lutjanidae,Toau,49,"3,315",Toau_CHCR
2012,4,Kauai County,CHCR,Lutjanidae,Toau,14,99,Toau_CHCR
2013,1,Hawaii,CHCR,Lutjanidae,Toau,43,414,Toau_CHCR
2013,2,Maui County,CHCR,Lutjanidae,Toau,8,147,Toau_CHCR
2013,3,Oahu,CHCR,Lutjanidae,Toau,67,"3,392",Toau_CHCR
2013,4,Kauai County,CHCR,Lutjanidae,Toau,12,122,Toau_CHCR
2014,1,Hawaii,CHCR,Lutjanidae,Toau,34,233,Toau_CHCR
2014,2,Maui County,CHCR,Lutjanidae,Toau,10,42,Toau_CHCR
2014,3,Oahu,CHCR,Lutjanidae,Toau,60,"4,588",Toau_CHCR
2014,4,Kauai County,CHCR,Lutjanidae,Toau,9,418,Toau_CHCR
2015,1,Hawaii,CHCR,Lutjanidae,Toau,35,290,Toau_CHCR
2015,2,Maui County,CHCR,Lutjanidae,Toau,9,"1,125",Toau_CHCR
2015,3,Oahu,CHCR,Lutjanidae,Toau,51,"1,601",Toau_CHCR
2015,4,Kauai County,CHCR,Lutjanidae,Toau,7,113,Toau_CHCR
2016,1,Hawaii,CHCR,Lutjanidae,Toau,39,376,Toau_CHCR
2016,2,Maui County,CHCR,Lutjanidae,Toau,16,425,Toau_CHCR
2016,3,Oahu,CHCR,Lutjanidae,Toau,44,"1,670",Toau_CHCR
2016,4,Kauai County,CHCR,Lutjanidae,Toau,9,126,Toau_CHCR
2014,1,Hawaii,CHCR,Carangidae,Ulua-misc.,6,105,Ulua-misc._CHCR
2014,2,Maui County,CHCR,Carangidae,Ulua-misc.,19,812,Ulua-misc._CHCR
2014,2,Penguin Bank,CHCR,Carangidae,Ulua-misc.,8,417,Ulua-misc._CHCR
2014,3,Oahu,CHCR,Carangidae,Ulua-misc.,24,682,Ulua-misc._CHCR
2014,4,Kauai County,CHCR,Carangidae,Ulua-misc.,12,348,Ulua-misc._CHCR
2015,1,Hawaii,CHCR,Carangidae,Ulua-misc.,9,237,Ulua-misc._CHCR
2015,2,Maui County,CHCR,Carangidae,Ulua-misc.,30,"1,343",Ulua-misc._CHCR
2015,2,Penguin Bank,CHCR,Carangidae,Ulua-misc.,8,286,Ulua-misc._CHCR
2015,3,Oahu,CHCR,Carangidae,Ulua-misc.,24,699,Ulua-misc._CHCR
2015,4,Kauai County,CHCR,Carangidae,Ulua-misc.,5,189,Ulua-misc._CHCR
2016,2,Maui County,CHCR,Carangidae,Ulua-misc.,5,114,Ulua-misc._CHCR
2016,3,Oahu,CHCR,Carangidae,Ulua-misc.,4,21,Ulua-misc._CHCR
2012,1,Hawaii,CHCR,Lutjanidae,Wahanui,4,21,Wahanui_CHCR
2013,1,Hawaii,CHCR,Lutjanidae,Wahanui,4,18,Wahanui_CHCR
2014,1,Hawaii,CHCR,Lutjanidae,Wahanui,6,31,Wahanui_CHCR
2014,3,Oahu,CHCR,Lutjanidae,Wahanui,4,10,Wahanui_CHCR
2015,1,Hawaii,CHCR,Lutjanidae,Wahanui,7,43,Wahanui_CHCR
2015,4,Kauai County,CHCR,Lutjanidae,Wahanui,3,56,Wahanui_CHCR
2016,3,Oahu,CHCR,Lutjanidae,Wahanui,3,4,Wahanui_CHCR
2012,1,Hawaii,PMUS,Scombridae,Aku,313,"88,083",Aku_PMUS
2012,2,Maui County,PMUS,Scombridae,Aku,141,"41,637",Aku_PMUS
2012,2,Penguin Bank,PMUS,Scombridae,Aku,54,"4,782",Aku_PMUS
2012,3,Oahu,PMUS,Scombridae,Aku,349,"182,213",Aku_PMUS
2012,4,Kauai County,PMUS,Scombridae,Aku,138,"39,484",Aku_PMUS
2013,1,Hawaii,PMUS,Scombridae,Aku,267,"71,446",Aku_PMUS
2013,2,Maui County,PMUS,Scombridae,Aku,135,"50,649",Aku_PMUS
2013,2,Penguin Bank,PMUS,Scombridae,Aku,50,"2,859",Aku_PMUS
2013,3,Oahu,PMUS,Scombridae,Aku,351,"406,388",Aku_PMUS
2013,4,Kauai County,PMUS,Scombridae,Aku,131,"48,602",Aku_PMUS
2014,1,Hawaii,PMUS,Scombridae,Aku,278,"61,938",Aku_PMUS
2014,2,Maui County,PMUS,Scombridae,Aku,141,"30,675",Aku_PMUS
2014,2,Penguin Bank,PMUS,Scombridae,Aku,43,"3,029",Aku_PMUS
2014,3,Oahu,PMUS,Scombridae,Aku,293,"117,906",Aku_PMUS
2014,4,Kauai County,PMUS,Scombridae,Aku,105,"19,654",Aku_PMUS
2015,1,Hawaii,PMUS,Scombridae,Aku,262,"42,465",Aku_PMUS
2015,2,Maui County,PMUS,Scombridae,Aku,117,"26,257",Aku_PMUS
2015,2,Penguin Bank,PMUS,Scombridae,Aku,23,"3,458",Aku_PMUS
2015,3,Oahu,PMUS,Scombridae,Aku,322,"146,397",Aku_PMUS
2015,4,Kauai County,PMUS,Scombridae,Aku,110,"31,712",Aku_PMUS
2016,1,Hawaii,PMUS,Scombridae,Aku,219,"47,913",Aku_PMUS
2016,2,Maui County,PMUS,Scombridae,Aku,92,"24,394",Aku_PMUS
2016,2,Penguin Bank,PMUS,Scombridae,Aku,26,"2,002",Aku_PMUS
2016,3,Oahu,PMUS,Scombridae,Aku,274,"155,173",Aku_PMUS
2016,4,Kauai County,PMUS,Scombridae,Aku,91,"29,065",Aku_PMUS
2012,1,Hawaii,PMUS,Scombridae,Bigeye tuna,174,"251,332",Bigeye tuna_PMUS
2012,2,Maui County,PMUS,Scombridae,Bigeye tuna,95,"115,316",Bigeye tuna_PMUS
2012,2,Penguin Bank,PMUS,Scombridae,Bigeye tuna,8,711,Bigeye tuna_PMUS
2012,3,Oahu,PMUS,Scombridae,Bigeye tuna,109,"38,200",Bigeye tuna_PMUS
2012,4,Kauai County,PMUS,Scombridae,Bigeye tuna,29,"79,056",Bigeye tuna_PMUS
2013,1,Hawaii,PMUS,Scombridae,Bigeye tuna,188,"290,378",Bigeye tuna_PMUS
2013,2,Maui County,PMUS,Scombridae,Bigeye tuna,84,"98,342",Bigeye tuna_PMUS
2013,2,Penguin Bank,PMUS,Scombridae,Bigeye tuna,5,"1,865",Bigeye tuna_PMUS
2013,3,Oahu,PMUS,Scombridae,Bigeye tuna,51,"34,939",Bigeye tuna_PMUS
2013,4,Kauai County,PMUS,Scombridae,Bigeye tuna,28,"55,497",Bigeye tuna_PMUS
2014,1,Hawaii,PMUS,Scombridae,Bigeye tuna,184,"250,672",Bigeye tuna_PMUS
2014,2,Maui County,PMUS,Scombridae,Bigeye tuna,78,"89,580",Bigeye tuna_PMUS
2014,2,Penguin Bank,PMUS,Scombridae,Bigeye tuna,3,347,Bigeye tuna_PMUS
2014,3,Oahu,PMUS,Scombridae,Bigeye tuna,54,"51,573",Bigeye tuna_PMUS
2014,4,Kauai County,PMUS,Scombridae,Bigeye tuna,24,"27,384",Bigeye tuna_PMUS
2015,1,Hawaii,PMUS,Scombridae,Bigeye tuna,115,"106,997",Bigeye tuna_PMUS
2015,2,Maui County,PMUS,Scombridae,Bigeye tuna,56,"67,217",Bigeye tuna_PMUS
2015,2,Penguin Bank,PMUS,Scombridae,Bigeye tuna,4,616,Bigeye tuna_PMUS
2015,3,Oahu,PMUS,Scombridae,Bigeye tuna,36,"18,667",Bigeye tuna_PMUS
2015,4,Kauai County,PMUS,Scombridae,Bigeye tuna,23,"7,105",Bigeye tuna_PMUS
2016,1,Hawaii,PMUS,Scombridae,Bigeye tuna,136,"128,835",Bigeye tuna_PMUS
2016,2,Maui County,PMUS,Scombridae,Bigeye tuna,48,"23,164",Bigeye tuna_PMUS
2016,2,Penguin Bank,PMUS,Scombridae,Bigeye tuna,6,418,Bigeye tuna_PMUS
2016,3,Oahu,PMUS,Scombridae,Bigeye tuna,25,"3,823",Bigeye tuna_PMUS
2016,4,Kauai County,PMUS,Scombridae,Bigeye tuna,10,"2,361",Bigeye tuna_PMUS
2012,1,Hawaii,PMUS,Istiophoridae,Black marlin,10,"2,255",Black marlin_PMUS
2012,3,Oahu,PMUS,Istiophoridae,Black marlin,6,"1,999",Black marlin_PMUS
2012,4,Kauai County,PMUS,Istiophoridae,Black marlin,4,"1,071",Black marlin_PMUS
2013,1,Hawaii,PMUS,Istiophoridae,Black marlin,12,"3,380",Black marlin_PMUS
2013,3,Oahu,PMUS,Istiophoridae,Black marlin,8,"2,218",Black marlin_PMUS
2013,4,Kauai County,PMUS,Istiophoridae,Black marlin,4,"1,338",Black marlin_PMUS
2014,1,Hawaii,PMUS,Istiophoridae,Black marlin,11,"2,225",Black marlin_PMUS
2014,3,Oahu,PMUS,Istiophoridae,Black marlin,7,"2,026",Black marlin_PMUS
2014,4,Kauai County,PMUS,Istiophoridae,Black marlin,3,"1,230",Black marlin_PMUS
2015,1,Hawaii,PMUS,Istiophoridae,Black marlin,16,"2,301",Black marlin_PMUS
2015,3,Oahu,PMUS,Istiophoridae,Black marlin,10,"2,772",Black marlin_PMUS
2015,4,Kauai County,PMUS,Istiophoridae,Black marlin,12,"3,649",Black marlin_PMUS
2016,1,Hawaii,PMUS,Istiophoridae,Black marlin,16,"2,926",Black marlin_PMUS
2016,3,Oahu,PMUS,Istiophoridae,Black marlin,6,"2,888",Black marlin_PMUS
2012,1,Hawaii,PMUS,Istiophoridae,Blue marlin,220,"147,167",Blue marlin_PMUS
2012,2,Maui County,PMUS,Istiophoridae,Blue marlin,35,"24,581",Blue marlin_PMUS
2012,2,Penguin Bank,PMUS,Istiophoridae,Blue marlin,10,"4,545",Blue marlin_PMUS
2012,3,Oahu,PMUS,Istiophoridae,Blue marlin,142,"78,412",Blue marlin_PMUS
2012,4,Kauai County,PMUS,Istiophoridae,Blue marlin,60,"26,281",Blue marlin_PMUS
2013,1,Hawaii,PMUS,Istiophoridae,Blue marlin,222,"129,479",Blue marlin_PMUS
2013,2,Maui County,PMUS,Istiophoridae,Blue marlin,37,"23,198",Blue marlin_PMUS
2013,2,Penguin Bank,PMUS,Istiophoridae,Blue marlin,14,"2,782",Blue marlin_PMUS
2013,3,Oahu,PMUS,Istiophoridae,Blue marlin,180,"103,683",Blue marlin_PMUS
2013,4,Kauai County,PMUS,Istiophoridae,Blue marlin,58,"26,797",Blue marlin_PMUS
2014,1,Hawaii,PMUS,Istiophoridae,Blue marlin,227,"155,614",Blue marlin_PMUS
2014,2,Maui County,PMUS,Istiophoridae,Blue marlin,37,"20,979",Blue marlin_PMUS
2014,2,Penguin Bank,PMUS,Istiophoridae,Blue marlin,7,"2,466",Blue marlin_PMUS
2014,3,Oahu,PMUS,Istiophoridae,Blue marlin,181,"110,833",Blue marlin_PMUS
2014,4,Kauai County,PMUS,Istiophoridae,Blue marlin,69,"32,867",Blue marlin_PMUS
2015,1,Hawaii,PMUS,Istiophoridae,Blue marlin,252,"153,758",Blue marlin_PMUS
2015,2,Maui County,PMUS,Istiophoridae,Blue marlin,57,"36,568",Blue marlin_PMUS
2015,2,Penguin Bank,PMUS,Istiophoridae,Blue marlin,14,"3,284",Blue marlin_PMUS
2015,3,Oahu,PMUS,Istiophoridae,Blue marlin,222,"161,250",Blue marlin_PMUS
2015,4,Kauai County,PMUS,Istiophoridae,Blue marlin,94,"48,378",Blue marlin_PMUS
2016,1,Hawaii,PMUS,Istiophoridae,Blue marlin,207,"105,665",Blue marlin_PMUS
2016,2,Maui County,PMUS,Istiophoridae,Blue marlin,48,"23,483",Blue marlin_PMUS
2016,2,Penguin Bank,PMUS,Istiophoridae,Blue marlin,6,"1,108",Blue marlin_PMUS
2016,3,Oahu,PMUS,Istiophoridae,Blue marlin,174,"135,713",Blue marlin_PMUS
2016,4,Kauai County,PMUS,Istiophoridae,Blue marlin,61,"34,613",Blue marlin_PMUS
2013,1,Hawaii,PMUS,Carcharhinidae,Blue shark,3,0,Blue shark_PMUS
2012,1,Hawaii,PMUS,Scombridae,Kawakawa,35,697,Kawakawa_PMUS
2012,2,Maui County,PMUS,Scombridae,Kawakawa,32,843,Kawakawa_PMUS
2012,2,Penguin Bank,PMUS,Scombridae,Kawakawa,45,"1,726",Kawakawa_PMUS
2012,3,Oahu,PMUS,Scombridae,Kawakawa,88,"2,678",Kawakawa_PMUS
2012,4,Kauai County,PMUS,Scombridae,Kawakawa,30,913,Kawakawa_PMUS
2013,1,Hawaii,PMUS,Scombridae,Kawakawa,29,943,Kawakawa_PMUS
2013,2,Maui County,PMUS,Scombridae,Kawakawa,21,589,Kawakawa_PMUS
2013,2,Penguin Bank,PMUS,Scombridae,Kawakawa,49,"2,066",Kawakawa_PMUS
2013,3,Oahu,PMUS,Scombridae,Kawakawa,91,"3,935",Kawakawa_PMUS
2013,4,Kauai County,PMUS,Scombridae,Kawakawa,34,"1,850",Kawakawa_PMUS
2014,1,Hawaii,PMUS,Scombridae,Kawakawa,61,"2,433",Kawakawa_PMUS
2014,2,Maui County,PMUS,Scombridae,Kawakawa,56,"3,195",Kawakawa_PMUS
2014,2,Penguin Bank,PMUS,Scombridae,Kawakawa,60,"4,696",Kawakawa_PMUS
2014,3,Oahu,PMUS,Scombridae,Kawakawa,119,"13,133",Kawakawa_PMUS
2014,4,Kauai County,PMUS,Scombridae,Kawakawa,46,"2,152",Kawakawa_PMUS
2015,1,Hawaii,PMUS,Scombridae,Kawakawa,75,"3,925",Kawakawa_PMUS
2015,2,Maui County,PMUS,Scombridae,Kawakawa,69,"4,540",Kawakawa_PMUS
2015,2,Penguin Bank,PMUS,Scombridae,Kawakawa,58,"8,698",Kawakawa_PMUS
2015,3,Oahu,PMUS,Scombridae,Kawakawa,127,"14,764",Kawakawa_PMUS
2015,4,Kauai County,PMUS,Scombridae,Kawakawa,43,"2,844",Kawakawa_PMUS
2016,1,Hawaii,PMUS,Scombridae,Kawakawa,69,"2,885",Kawakawa_PMUS
2016,2,Maui County,PMUS,Scombridae,Kawakawa,45,"2,485",Kawakawa_PMUS
2016,2,Penguin Bank,PMUS,Scombridae,Kawakawa,53,"3,399",Kawakawa_PMUS
2016,3,Oahu,PMUS,Scombridae,Kawakawa,70,"2,620",Kawakawa_PMUS
2016,4,Kauai County,PMUS,Scombridae,Kawakawa,30,"1,304",Kawakawa_PMUS
2012,1,Hawaii,PMUS,Scombridae,Keokeo,4,84,Keokeo_PMUS
2012,2,Maui County,PMUS,Scombridae,Keokeo,3,7,Keokeo_PMUS
2013,1,Hawaii,PMUS,Scombridae,Keokeo,3,85,Keokeo_PMUS
2014,3,Oahu,PMUS,Scombridae,Keokeo,5,28,Keokeo_PMUS
2015,1,Hawaii,PMUS,Scombridae,Keokeo,4,14,Keokeo_PMUS
2015,3,Oahu,PMUS,Scombridae,Keokeo,3,9,Keokeo_PMUS
2016,3,Oahu,PMUS,Scombridae,Keokeo,4,40,Keokeo_PMUS
2012,1,Hawaii,PMUS,Coryphaenidae,Mahimahi,533,"344,688",Mahimahi_PMUS
2012,2,Maui County,PMUS,Coryphaenidae,Mahimahi,243,"269,318",Mahimahi_PMUS
2012,2,Penguin Bank,PMUS,Coryphaenidae,Mahimahi,126,"28,115",Mahimahi_PMUS
2012,3,Oahu,PMUS,Coryphaenidae,Mahimahi,479,"331,620",Mahimahi_PMUS
2012,4,Kauai County,PMUS,Coryphaenidae,Mahimahi,170,"79,011",Mahimahi_PMUS
2013,1,Hawaii,PMUS,Coryphaenidae,Mahimahi,522,"254,074",Mahimahi_PMUS
2013,2,Maui County,PMUS,Coryphaenidae,Mahimahi,224,"167,682",Mahimahi_PMUS
2013,2,Penguin Bank,PMUS,Coryphaenidae,Mahimahi,127,"23,014",Mahimahi_PMUS
2013,3,Oahu,PMUS,Coryphaenidae,Mahimahi,402,"187,942",Mahimahi_PMUS
2013,4,Kauai County,PMUS,Coryphaenidae,Mahimahi,152,"44,972",Mahimahi_PMUS
2014,1,Hawaii,PMUS,Coryphaenidae,Mahimahi,524,"349,617",Mahimahi_PMUS
2014,2,Maui County,PMUS,Coryphaenidae,Mahimahi,238,"296,034",Mahimahi_PMUS
2014,2,Penguin Bank,PMUS,Coryphaenidae,Mahimahi,126,"22,952",Mahimahi_PMUS
2014,3,Oahu,PMUS,Coryphaenidae,Mahimahi,365,"238,172",Mahimahi_PMUS
2014,4,Kauai County,PMUS,Coryphaenidae,Mahimahi,162,"47,099",Mahimahi_PMUS
2015,1,Hawaii,PMUS,Coryphaenidae,Mahimahi,483,"274,956",Mahimahi_PMUS
2015,2,Maui County,PMUS,Coryphaenidae,Mahimahi,209,"261,324",Mahimahi_PMUS
2015,2,Penguin Bank,PMUS,Coryphaenidae,Mahimahi,91,"18,414",Mahimahi_PMUS
2015,3,Oahu,PMUS,Coryphaenidae,Mahimahi,351,"152,765",Mahimahi_PMUS
2015,4,Kauai County,PMUS,Coryphaenidae,Mahimahi,145,"52,909",Mahimahi_PMUS
2016,1,Hawaii,PMUS,Coryphaenidae,Mahimahi,384,"190,230",Mahimahi_PMUS
2016,2,Maui County,PMUS,Coryphaenidae,Mahimahi,159,"180,910",Mahimahi_PMUS
2016,2,Penguin Bank,PMUS,Coryphaenidae,Mahimahi,85,"13,052",Mahimahi_PMUS
2016,3,Oahu,PMUS,Coryphaenidae,Mahimahi,308,"134,586",Mahimahi_PMUS
2016,4,Kauai County,PMUS,Coryphaenidae,Mahimahi,122,"35,253",Mahimahi_PMUS
2012,1,Hawaii,PMUS,Lamnidae,Mako,11,"1,613",Mako_PMUS
2013,1,Hawaii,PMUS,Lamnidae,Mako,6,815,Mako_PMUS
2013,3,Oahu,PMUS,Lamnidae,Mako,3,48,Mako_PMUS
2015,1,Hawaii,PMUS,Lamnidae,Mako,3,831,Mako_PMUS
2016,1,Hawaii,PMUS,Lamnidae,Mako,8,"1,634",Mako_PMUS
2012,1,Hawaii,PMUS,Bramidae,Monchong,21,"9,295",Monchong_PMUS
2012,2,Maui County,PMUS,Bramidae,Monchong,7,348,Monchong_PMUS
2012,2,Penguin Bank,PMUS,Bramidae,Monchong,14,684,Monchong_PMUS
2012,3,Oahu,PMUS,Bramidae,Monchong,3,207,Monchong_PMUS
2012,4,Kauai County,PMUS,Bramidae,Monchong,4,222,Monchong_PMUS
2013,1,Hawaii,PMUS,Bramidae,Monchong,36,"39,341",Monchong_PMUS
2013,2,Maui County,PMUS,Bramidae,Monchong,9,847,Monchong_PMUS
2013,2,Penguin Bank,PMUS,Bramidae,Monchong,9,289,Monchong_PMUS
2013,3,Oahu,PMUS,Bramidae,Monchong,10,777,Monchong_PMUS
2013,4,Kauai County,PMUS,Bramidae,Monchong,5,195,Monchong_PMUS
2014,1,Hawaii,PMUS,Bramidae,Monchong,24,"37,469",Monchong_PMUS
2014,2,Maui County,PMUS,Bramidae,Monchong,6,789,Monchong_PMUS
2014,2,Penguin Bank,PMUS,Bramidae,Monchong,10,590,Monchong_PMUS
2014,3,Oahu,PMUS,Bramidae,Monchong,6,"1,828",Monchong_PMUS
2014,4,Kauai County,PMUS,Bramidae,Monchong,6,262,Monchong_PMUS
2015,1,Hawaii,PMUS,Bramidae,Monchong,31,"27,631",Monchong_PMUS
2015,2,Maui County,PMUS,Bramidae,Monchong,7,"1,014",Monchong_PMUS
2015,2,Penguin Bank,PMUS,Bramidae,Monchong,5,263,Monchong_PMUS
2015,3,Oahu,PMUS,Bramidae,Monchong,5,406,Monchong_PMUS
2015,4,Kauai County,PMUS,Bramidae,Monchong,8,"2,013",Monchong_PMUS
2016,1,Hawaii,PMUS,Bramidae,Monchong,27,"29,422",Monchong_PMUS
2016,2,Maui County,PMUS,Bramidae,Monchong,10,"1,214",Monchong_PMUS
2016,2,Penguin Bank,PMUS,Bramidae,Monchong,10,"1,175",Monchong_PMUS
2016,3,Oahu,PMUS,Bramidae,Monchong,4,210,Monchong_PMUS
